salinity,temperature,humidity,time_of_day,moisture_below_60
0.56,35.2,56,14.07,1
0.94,34.4,60,11.2,1
1.57,36.3,47,14.37,1
1.79,36.3,42,16,1
0.82,32.3,63,15.87,1
4.24,30.3,66,4.65,0
8.16,29.2,75,6.88,0
2.98,33.3,53,19.2,0
0.44,30,66,22.58,1
1.11,30.3,66,23.9,1
1.37,29.1,66,2.18,1
0.58,29.2,66,3.92,1
1.74,29.2,66,3.95,1
1.13,29.3,66,6.9,1
1.45,31.2,66,8.72,1
1.1,35.3,56,15.32,1
0.9,34.1,53,16.38,1
0.59,34.1,53,17.08,1
0.55,31,63,23.08,1
0.95,31.2,63,23.85,1
1.33,30.3,66,0.87,1
0.87,30.1,66,3.52,1
1.51,29.3,70,5,1
1.28,29.2,66,5.45,1
1.03,31.4,63,7.68,1
1.41,34.1,56,12.33,1
1.61,35.2,53,14.65,1
0.56,34.3,60,18,1
0.49,34.1,60,18.92,1
1.26,31.2,66,22.25,1
1.75,29.3,75,23.4,1
0.75,32.3,67,9.27,1
0.66,32.4,67,10.02,1
1.42,33.2,63,10.9,1
0.6,31.1,63,22.35,1
0.93,31.1,63,23.22,1
0.66,30.1,70,23.43,1
1.26,30.3,70,23.88,1
1.11,34.1,60,11.57,1
1.85,28.4,79,21.83,1
1.16,29.2,70,23.58,1
1.92,29.2,75,3.07,1
0.42,32.2,67,9.78,1
1.17,34.4,60,12.18,1
1.52,35.1,56,12.37,1
0.9,30.4,67,16.28,1
1.83,31.3,75,19.8,1
0.81,29,84,7.45,1
1.05,31.2,63,8.42,1
1.36,32.1,71,18.85,1
2.76,33.3,56,18.87,0
4.9,31.2,63,21.33,0
8.2,31,63,22.92,0
3.18,30.1,66,1.77,0
2.94,30.1,66,2.28,0
4.13,34,56,11.4,0
6.12,35.1,53,12.78,0
1.68,29.1,66,5.58,1
1.33,31.4,66,7.67,1
1.76,31.2,66,8.15,1
1.02,28.7,69,8.95,1
0.94,33.3,59,10.68,1
0.96,34.3,56,11.88,1
1.42,34.3,56,17.9,1
1.4,32,59,19.28,1
0.48,30.3,70,1.58,1
1.28,30,66,4.02,1
0.67,30.2,66,4.22,1
1.34,29,66,5.72,1
0.5,31.2,63,7.42,1
1.37,28.6,70,8.87,1
1.64,32.1,63,19.97,1
0.41,32.3,63,21.02,1
0.48,31.1,66,21.5,1
1.71,31.2,66,22.03,1
0.98,29,75,23.58,1
1.9,28.1,84,6.07,1
1.04,29.1,79,7.17,1
1.86,32.3,67,10.05,1
1.16,35.3,44,16.23,1
1.13,33,59,18.53,1
0.5,31.2,66,21.6,1
0.7,30.1,70,23.3,1
7.65,26.7,80,20.62,0
2.49,31.1,63,20.63,0
1.67,36.2,50,13.78,1
0.63,31.3,71,19.12,1
1.16,31.3,71,19.2,1
1.48,30.3,70,19.67,1
1.95,28.3,79,21.68,1
0.93,29.2,75,0.48,1
1.89,29.3,75,0.78,1
1.24,34.2,56,11.63,1
1.77,33.4,63,11.03,1
1.93,34.4,60,12.23,1
1.13,35.1,56,12.45,1
0.8,31.6,60,14.02,1
0.79,29.2,79,15.72,1
0.95,31.1,71,22.65,1
0.72,32.7,49,11.57,1
0.82,29.2,84,1.4,1
1.5,30.4,79,21.98,1
5.2,30.3,70,8.3,0
5.79,34.4,56,12.27,0
4.42,35.1,53,13.02,0
1.59,30.3,66,23.82,1
1.17,29.4,66,3.75,1
1.49,29.3,66,5.2,1
1.19,29.1,66,5.73,1
1.62,33.2,59,9.32,1
1.11,33.4,59,11.13,1
1.4,35.1,50,14.47,1
0.99,35.4,50,14.8,1
0.64,31.2,63,22.87,1
0.78,30.1,66,3.35,1
1.48,29,66,5.97,1
0.55,29.3,70,6.78,1
1.26,29.2,70,7.18,1
0.89,34.3,60,17.93,1
0.72,34.1,60,18.15,1
1.86,31,71,22.4,1
0.73,28.2,84,3.72,1
1.43,30.1,75,8.68,1
1.46,32,63,19.7,1
1.6,32.4,63,20.02,1
1.74,31.1,63,22.27,1
1.81,34.1,50,17.65,1
1.28,30.3,70,19.58,1
1.53,30.2,70,19.87,1
0.77,28.4,79,21.93,1
1.84,28.4,84,4.03,1
1.92,28.2,84,4.58,1
1.09,34.3,56,12.23,1
1.99,32.1,71,12.87,1
0.86,32.1,71,13.13,1
1.08,34.1,63,13.52,1
1.06,34.2,60,11.82,1
0.98,35.1,56,12.42,1
0.62,34.2,63,11.32,1
1.5,34.4,63,12.25,1
1.26,31.3,75,19.9,1
4.52,31.1,66,20.47,0
6.27,30.2,66,0.3,0
8.55,30.4,66,2.95,0
8.65,30.3,66,4.87,0
6.28,29.1,75,5.75,0
1.06,30,62,9.23,1
1.33,35.1,53,15.23,1
1.88,29.4,66,3.7,1
0.95,35,50,12.67,1
1.55,36,50,13.6,1
0.54,35.1,50,15.07,1
1.24,34.1,53,16.48,1
0.77,34.2,53,16.6,1
1.79,34.3,56,17.97,1
0.41,33.3,59,18.93,1
1.81,32.2,59,20.22,1
0.69,26,85,23.53,1
0.83,30.3,66,0.37,1
1.45,30.4,70,2.1,1
0.83,30.3,66,3.22,1
1.37,29,66,5.8,1
0.69,29,70,6.35,1
0.88,28.6,70,8.93,1
0.79,34.4,56,12.15,1
0.54,35.4,50,13.93,1
1.84,35,53,15.6,1
1.19,35,53,15.77,1
0.49,35.4,53,16.83,1
0.97,31.2,66,22.08,1
1.65,28.2,79,5.28,1
1.56,29.1,79,7.12,1
1.04,35.3,50,14.7,1
1.98,33,59,18.7,1
0.49,31.2,66,21.58,1
1.26,35.2,47,17.22,1
1.67,35.2,53,14.58,1
0.64,29.3,75,0.8,1
1.83,28,79,1.95,1
0.43,28.2,84,4.75,1
0.81,28.1,84,6.52,1
1.35,30,63,9.18,1
0.96,32.1,71,12.73,1
0.8,34.1,63,14.23,1
1.51,32.3,67,10.23,1
1.85,33.2,63,10.55,1
1.96,34.4,60,11.47,1
1.09,35.2,56,12.67,1
0.56,35,56,12.43,1
0.8,31.1,71,22.77,1
0.45,36.1,42,15.2,1
3.61,29.1,75,5.33,0
6.68,29.3,75,6.27,0
2.86,29.2,75,6.87,0
8.44,30,62,9.12,0
3.29,33.3,59,10.02,0
8.21,33.3,53,19.15,0
1.97,30.2,66,23.5,1
0.85,29.3,66,6.3,1
1.65,33.3,59,10.58,1
1.95,35,50,12.78,1
1.77,36,50,13.73,1
0.68,36.2,50,13.8,1
1.82,33.4,59,18.45,1
1.13,31.3,63,21.88,1
0.54,31.1,63,22.08,1
0.45,31.1,63,23.43,1
0.56,31.2,63,23.62,1
1.68,30.3,66,0.72,1
0.88,30.3,66,1.02,1
1.94,30.1,66,1.17,1
1.34,29,66,5.88,1
1.08,31.2,63,7.95,1
1.97,31.2,63,8,1
1.97,35.3,53,16.47,1
0.86,32.4,63,19.42,1
0.9,29.1,79,7.08,1
1.19,30.4,75,7.53,1
1.59,30.1,75,8.15,1
0.78,33.2,63,10.82,1
1.43,34.2,60,12.75,1
0.77,34.1,60,12.83,1
0.53,33.6,48,13.18,1
1.02,34.3,53,13.3,1
1.73,35.2,50,14.28,1
0.5,34.2,47,17.8,1
0.41,32.4,63,19.98,1
0.54,31,66,20.98,1
4.64,31.1,63,21.9,0
0.87,33.1,63,16.33,1
1.97,29.1,70,0.02,1
0.74,29.3,75,1.23,1
0.46,28,79,1.88,1
1.5,29.1,75,2.28,1
0.6,28.2,84,6.07,1
1.5,30,63,9.3,1
1.08,30.3,75,9.8,1
1.79,34.4,56,11.97,1
1.49,35.1,56,12.52,1
1.87,33.1,59,10.5,1
1.1,31,71,16.48,1
1.3,30.2,79,22.17,1
2.53,30.1,70,0.63,0
5.74,30,66,1.45,0
0.63,30,66,22.73,1
1.19,35.1,50,14.38,1
0.55,35.3,56,15.6,1
1.26,35.2,56,16.25,1
1.06,31.4,63,21.23,1
1.76,30.4,70,2.27,1
1.21,31.4,63,8.07,1
0.87,28.6,70,8.73,1
1.61,34,56,11.67,1
1.24,35,53,16.63,1
0.67,35.4,53,16.77,1
0.44,35.4,53,16.98,1
1.89,34.4,60,17.35,1
0.57,34.1,60,17.7,1
1.5,32.1,63,19.92,1
1.44,32.3,63,20.37,1
1.66,27.3,84,1.4,1
1.3,27.1,89,3.1,1
1.91,29.1,79,6.7,1
1.42,33.2,63,11.28,1
1.96,34.1,60,11.85,1
0.73,34.3,60,12.45,1
1.87,26.1,83,21.35,1
0.88,31.1,63,23.2,1
1.4,34.4,50,17.55,1
7,32.3,59,19.92,0
6.05,25,76,22.05,0
1.95,33.2,63,16.93,1
0.54,30.2,70,19.45,1
1.97,28.2,89,20.27,1
1.14,28,79,1.98,1
0.99,28.4,84,4.45,1
1.2,35.1,56,12.92,1
1.22,35.2,56,13.03,1
0.96,35.2,56,13.08,1
1.31,35.2,56,14.23,1
1.39,30.2,70,19.92,1
1.18,32.4,71,19.03,1
4.32,30.1,66,23.57,0
1.09,30.2,70,0.98,1
8.67,30.3,70,7.63,0
3.62,35.1,53,12.3,0
3.38,35.1,53,14.95,0
3.43,32.1,59,19.5,0
0.47,29.4,66,0.75,1
0.64,29.1,66,1.65,1
1.29,29.2,66,4.58,1
1.74,29.4,66,5.83,1
1.63,31.4,66,7.65,1
0.98,34.3,56,11.82,1
1.3,34.2,56,12.03,1
1.6,35.3,56,15.5,1
0.84,34.3,56,17.45,1
0.7,34.3,56,17.83,1
0.66,33.4,59,18.4,1
1.03,31.2,63,23.77,1
0.63,30.1,70,1.28,1
0.65,30.4,70,2.2,1
1.04,30.3,66,3.2,1
1.78,31.4,63,8.13,1
1.07,33,59,9.68,1
1.07,33,59,9.83,1
1.62,34.1,56,11.47,1
1.18,34.4,56,12.2,1
1.14,34.1,56,12.35,1
1.11,34.3,56,12.92,1
0.63,34.3,56,12.95,1
1.7,35.2,50,13.35,1
0.53,35.1,50,14.17,1
0.82,35,53,16.52,1
0.61,31.2,66,22.22,1
0.43,29.1,79,6.68,1
1.71,34.1,53,14.2,1
1.35,35,50,14.92,1
1.2,35.3,47,16.48,1
1.87,34.1,47,17.37,1
5.09,31.1,63,21,0
1.31,29.3,75,1.45,1
4.62,33.2,63,12.28,0
0.54,36.2,50,13.73,1
1.08,35.1,53,12.35,1
1.67,26.6,83,19.82,1
1.12,30.2,70,19.92,1
1.06,30.2,70,19.93,1
1.3,29.2,75,0.4,1
1.61,29.3,75,0.83,1
0.92,29.3,75,0.93,1
0.79,28,79,2,1
1.77,29.2,75,3.03,1
0.45,30.3,75,10.05,1
0.47,33.3,67,14.42,1
1.47,27.1,94,22.22,1
1.97,34.2,60,11.92,1
1.22,35.1,56,12.87,1
1.17,30.2,70,19.82,1
1.7,29.3,70,2.67,1
2.71,30,66,2.65,0
3.71,30.3,70,7.43,0
3.43,28.3,71,18.37,0
1.95,30.3,66,23,1
1.22,29.4,66,5.05,1
1.35,29.2,66,6.25,1
0.92,33,59,10.9,1
0.73,35.1,50,14.5,1
1.17,35.2,56,15.8,1
0.42,31.1,63,22.62,1
1.5,30.3,70,1.68,1
1.13,30.1,70,1.83,1
0.64,30,66,3.88,1
0.58,29.2,66,5.35,1
0.66,29,66,5.77,1
0.58,29.2,70,7.07,1
1.49,33.1,59,10.77,1
1.15,33.1,49,14.72,1
1.18,35.1,53,15,1
0.64,34.3,60,18.02,1
0.74,32.1,63,19.73,1
0.56,32.2,63,21,1
1.01,27.1,84,2.17,1
1.37,28.3,79,4.78,1
1.45,28.1,84,5.8,1
1.65,30.1,75,7.87,1
0.49,32,52,10.53,1
1.78,34.2,60,12.63,1
0.66,34.2,47,17.77,1
1.22,32,63,19.55,1
1.85,31.2,63,22.62,1
0.57,34.4,50,17.53,1
4.46,32.4,59,20.1,0
5.95,31.1,63,21.72,0
0.56,32.2,67,20.12,1
0.67,35.2,53,15.23,1
1.43,29.3,75,0.72,1
0.91,29.3,75,1.17,1
0.85,29.4,75,2.65,1
1.14,28,84,3.7,1
1.22,28.3,84,5.55,1
1.2,28.1,84,7.2,1
1.59,30.3,75,10.08,1
0.72,33.3,67,14.33,1
0.88,33.1,67,15.07,1
1.16,35.1,56,12.95,1
0.86,29.2,79,19.17,1
1,29.4,75,15.12,1
0.99,31.4,75,20.12,1
1.21,30,79,20.73,1
1.5,30,79,21.08,1
3.86,31,63,22.32,0
3.12,30.1,66,23.93,0
8.76,30.3,66,5.05,0
5.27,25.3,87,6.07,0
8.41,30.3,70,8.47,0
0.85,34.2,50,17.85,1
1.95,29.4,66,1.03,1
1.23,29.1,66,3.13,1
1.02,29.4,66,5.02,1
0.76,29.3,66,5.25,1
1.03,29.3,66,7.28,1
1.44,31.3,66,8,1
1.33,31.9,54,14.85,1
1.02,34.2,56,18.22,1
1.43,31.1,63,22.73,1
1.68,31.2,63,23.75,1
1.36,30.3,66,0.52,1
1.26,29.3,70,4.85,1
0.99,31.4,63,8.53,1
0.46,28.6,70,8.75,1
0.61,28.6,70,8.9,1
0.71,33.2,59,10.3,1
1.8,35.2,53,14.45,1
1.95,35.2,53,14.62,1
0.76,32.1,63,19.85,1
0.55,32.1,63,20.78,1
1.14,31.4,66,21.62,1
1.19,31,71,22.28,1
1.02,27.1,84,2.13,1
1.35,28.1,84,5.98,1
1.57,29,67,8.88,1
1.5,32.3,67,9.33,1
1.91,32.4,67,9.82,1
1.99,34.2,53,13.55,1
0.98,30.6,61,17.55,1
1,33.3,59,18.42,1
0.6,33.2,59,18.93,1
1.4,31.1,66,20.62,1
0.88,36.2,50,13.8,1
0.74,35.1,53,12.25,1
1.28,29.3,75,0.87,1
1.9,28.3,84,7.28,1
1.14,28.3,84,7.43,1
1.16,28.3,84,7.48,1
1.16,30.3,75,9.68,1
1.89,30.4,75,9.9,1
1.98,32.1,71,12.82,1
0.97,34.1,63,14.3,1
0.97,30.4,61,11.88,1
1.74,34.2,60,12,1
0.58,30.2,70,19.87,1
1.08,34.3,60,10.37,1
1.86,35.2,47,17.72,1
1.35,29.1,79,6.65,1
0.51,32.3,71,18.75,1
1.67,31.1,63,22.7,1
7.51,29.2,75,6.9,0
8.64,28.8,67,18.35,0
0.54,30.3,66,0.12,1
1.67,29,66,0.88,1
1.85,29.4,66,4.92,1
1.99,29.3,66,5.48,1
1.84,31.4,66,7.72,1
1.29,31.2,66,8.53,1
1.27,34.2,56,12.05,1
1.18,35.4,50,12.28,1
0.73,36.1,50,14.08,1
1.26,35.3,56,15.72,1
1.58,31.2,59,16.03,1
1.08,34.2,53,16.8,1
0.45,33.1,59,19.25,1
1.7,31.2,63,22.93,1
1.45,30.3,66,0.47,1
0.75,30,66,2.78,1
1.25,29.3,70,4.53,1
1.52,29.3,70,4.73,1
1.09,29,70,7.02,1
1.01,35.1,53,15.02,1
0.72,35.1,53,15.4,1
0.44,35.3,53,16.45,1
1.23,30,64,17.53,1
0.99,31.4,66,21.65,1
1.08,30.1,75,7.88,1
0.77,34.1,60,11.83,1
1.08,31.1,66,21.43,1
2.42,31.1,63,21.15,0
8.71,31.2,63,22.08,0
1.18,30.1,66,23.58,1
0.57,31.2,63,22.17,1
0.44,28.3,84,3.38,1
0.74,28.4,84,3.8,1
1.92,28.1,84,6.8,1
0.73,28,72,8.87,1
0.55,32.1,71,12.95,1
1.62,32.1,67,9.9,1
0.86,35.3,56,13.42,1
1.68,35.3,56,13.78,1
0.75,29.2,79,19.23,1
0.48,34.2,60,17.27,1
1.8,28.3,84,6.73,1
1.15,29.3,84,5.82,1
0.46,29.2,75,14.82,1
0.4,32.1,71,18.98,1
0.6,30,79,22.35,1
4.52,31,63,22.38,0
7.05,30,66,2.68,0
5.85,30.3,70,8.55,0
1.63,29.4,66,3.67,1
1.78,29.2,66,4.12,1
0.48,29.3,66,5.52,1
1.88,29.3,66,6.43,1
0.7,29.3,66,7.27,1
1.13,35.1,50,14.43,1
1.67,34.1,53,16.45,1
1.73,30.2,66,4.08,1
0.59,33,59,9.97,1
1.18,33.2,59,10.13,1
1.2,34,56,11.53,1
1.62,34,56,11.57,1
0.44,34.1,56,12.37,1
1.44,35.1,53,15.37,1
1.74,34.2,60,18.58,1
0.87,28.5,72,18.78,1
1,29.3,75,23.47,1
0.79,35.3,50,14.68,1
0.88,35.3,47,16.4,1
2.99,31.1,63,21.22,0
8.13,25.2,87,21.27,0
4.35,31.1,63,21.63,0
0.62,31.1,63,21.67,1
1.22,34.2,56,11.73,1
0.72,35.2,53,15.12,1
0.67,31,71,18.87,1
1.91,28.3,79,22.88,1
0.81,28.1,84,5.42,1
1.29,28.2,84,6.12,1
1.85,28.2,84,6.28,1
0.66,32.1,71,13.08,1
1.5,34.1,63,13.48,1
1.93,33.2,63,10.6,1
1.02,32.3,71,10.22,1
1.59,34.4,60,11.22,1
1.84,29.2,84,8.53,1
0.55,31.1,71,16.95,1
1.37,31,63,22.77,1
8.69,31.3,63,23.25,0
8.71,30,66,3.4,0
7.06,30.3,70,8.57,0
0.96,35.1,50,15.48,1
1.45,29.4,66,0.77,1
0.86,31.2,66,7.55,1
1.77,31.2,66,8.25,1
0.98,28.7,69,8.97,1
1.92,30.4,61,9.13,1
1.29,34.3,56,11.87,1
0.63,34.2,53,16.58,1
1.47,30.1,66,3.28,1
0.97,29.3,70,5.23,1
1.99,29,70,6.87,1
0.61,33,59,9.72,1
1.84,35.1,50,14.25,1
1.54,35.3,53,16.35,1
1.15,35,53,16.57,1
1.07,35,53,16.62,1
1.94,35.1,53,17.02,1
1.44,34.1,60,18.97,1
0.91,31.4,66,21.55,1
0.61,29.1,79,7.07,1
0.42,34.2,60,12.67,1
1.98,34.3,53,13.52,1
1.61,34.2,47,17.85,1
0.64,32.4,63,19.85,1
1.98,30.1,70,23.45,1
1.45,30.2,70,23.75,1
1.87,34.1,50,17.75,1
1.7,32.1,63,12.82,1
1.84,29.2,70,23.72,1
0.62,28.3,84,4.87,1
1.19,28.2,84,5.1,1
1.29,28.1,84,7.02,1
0.89,32.2,71,12.47,1
0.83,32.1,71,12.93,1
0.87,32.1,71,13.25,1
0.74,34.4,63,13.63,1
1.92,32.1,67,9.95,1
1.89,35.2,56,13.2,1
1.1,35.2,56,14.23,1
1.6,29,79,16.03,1
1.91,31,71,17.07,1
1.51,30,79,21.1,1
0.97,30,79,21.7,1
0.7,30.4,79,21.92,1
3.55,30.2,70,0.87,0
8.08,30,66,3.38,0
5.87,29.1,75,5.53,0
2.48,34.1,50,18.17,0
0.82,33.4,56,18.58,1
0.77,32,59,19.27,1
0.76,31.1,63,21,1
0.66,30.3,66,0.43,1
0.47,30.4,66,2.77,1
1.03,29.3,70,5.02,1
1.01,29.3,70,5.28,1
1.08,29,70,6.33,1
1.44,34.3,56,12.88,1
1.13,34.4,60,17.47,1
1.08,28.4,84,4.22,1
1.28,28.1,79,4.35,1
1.46,28.2,79,5.12,1
0.43,29.1,79,6.28,1
1.03,29.1,79,7.27,1
1.56,30.1,75,8.73,1
1.27,33.2,63,11.3,1
7.55,32.2,59,19.6,0
1.66,30.1,66,23.6,1
0.43,35.2,53,14.55,1
0.53,35.1,53,12.37,1
0.68,25.9,88,22.07,1
1.46,28.3,79,22.82,1
0.48,29.1,70,0,1
0.7,28,84,3.57,1
0.56,28,84,3.65,1
0.59,28.4,84,3.85,1
1.21,30.3,75,10.37,1
1.52,34.2,56,11.57,1
1.32,34.2,56,11.67,1
1.8,33.3,67,14.43,1
1.29,34.1,60,11.75,1
1.34,34.2,60,12.02,1
1.54,34.4,60,12.08,1
1.45,35.1,56,12.53,1
1.78,35.2,56,12.65,1
1.85,35.3,56,13.55,1
1.41,31.4,71,21.95,1
1.44,30.2,79,20.88,1
4.77,33.4,63,11,0
1.24,34.4,50,17.67,1
1.02,34.2,50,17.95,1
0.66,30.3,66,23.02,1
0.78,30.1,66,23.65,1
0.86,29.2,66,4.68,1
0.68,29.3,66,7.18,1
1.07,29.3,66,7.25,1
0.54,33,59,10.93,1
1.36,35.1,50,13.22,1
0.57,34.2,56,17.73,1
1.76,31.3,63,21.82,1
1.17,30.1,66,1.27,1
0.9,30.3,70,1.63,1
1.49,30.1,66,3.62,1
1.28,31.4,63,8.28,1
1.08,34.1,56,11.52,1
1.74,34.1,56,13.08,1
0.47,35,53,16.07,1
1.01,35.4,53,16.93,1
1.42,34.1,60,18.08,1
1.33,32.2,63,20.05,1
0.98,31.4,66,21.57,1
0.75,29.1,79,6.43,1
1.03,30.1,75,8.07,1
1.25,30.1,75,8.62,1
1.88,33.3,63,10.42,1
1.21,34.2,60,12.55,1
1.66,35,50,14.95,1
1,35.4,47,16.77,1
0.75,35.3,47,16.82,1
1.07,35.3,47,17.15,1
1.48,31.1,63,22.38,1
7.13,31.1,63,21.02,0
7.08,32.1,63,13.83,0
1.35,30.3,70,19.63,1
1.84,29.3,70,0.05,1
1.44,29.3,75,0.75,1
0.58,28.3,84,3.47,1
1.98,28,84,3.72,1
0.71,28,84,4.05,1
1.42,28.1,84,6.33,1
0.72,28.1,84,6.93,1
1.73,30.3,75,9.7,1
1.97,30.3,75,10.02,1
0.79,32.1,67,9.83,1
0.77,35.1,56,12.48,1
0.56,30.3,70,1.37,1
1.49,30.2,79,20.45,1
7.43,30.4,70,7.92,0
3.42,28.2,72,8.88,0
0.85,30.1,66,23.62,1
1.04,29.3,66,1.4,1
0.99,29.4,66,4.3,1
1.31,29.2,66,4.57,1
0.88,29.1,66,6.65,1
0.69,30.4,61,9.18,1
0.41,33.4,59,11.17,1
1.77,35.2,50,12.98,1
0.53,35.3,56,15.58,1
1,34.1,53,16.28,1
1.31,34.1,53,16.37,1
1,34.1,53,16.43,1
0.74,33.4,59,18.43,1
1.4,33.1,59,18.63,1
0.79,31.3,63,20.42,1
1.07,31.1,63,22.52,1
1.86,30.4,70,2.12,1
1.8,33.2,59,10.82,1
1.63,33.2,59,11.15,1
1.99,35.4,50,13.73,1
1.77,32.1,63,19.98,1
1.9,31.4,66,21.63,1
0.77,28.1,84,5.52,1
0.46,30.1,75,7.92,1
0.77,35.3,47,17.05,1
1.68,34.1,47,18.25,1
1.2,32,63,19.53,1
1.76,30.2,70,23.72,1
0.92,30.3,70,0.18,1
6.41,31.1,63,21.43,0
1.22,36.2,50,13.65,1
1.99,35.2,53,14.73,1
1.75,31,71,18.85,1
0.44,25.7,89,23.27,1
1.04,29.3,75,1.12,1
0.58,28.2,79,1.57,1
1.37,28,84,3.75,1
0.87,28,84,4.17,1
0.62,32.2,71,12.37,1
0.46,32.1,71,13.05,1
1.34,34.2,63,13.98,1
0.81,28.2,89,17.67,1
1.85,28.3,89,0.23,1
1.95,34.2,60,11.82,1
1.91,29,79,15.85,1
1.56,30.1,70,19.35,1
1.82,30.1,70,19.43,1
1.06,34.3,60,10.35,1
0.62,30,79,20.67,1
6.88,32.3,63,20.05,0
8.92,30.1,66,1.75,0
3.67,30.4,66,1.95,0
3.11,30.3,70,7.3,0
4.11,30.3,70,8.35,0
1.78,29.9,64,17.7,1
1.55,32.1,59,19.3,1
0.64,31.4,66,21.78,1
0.68,30.3,66,22.98,1
0.5,29.2,66,3.78,1
0.84,29.2,66,4.15,1
0.56,29.3,66,5.22,1
1.2,29.3,66,6.82,1
1.11,29.3,66,7.12,1
1.71,33.3,59,10.65,1
1.45,33,59,11.03,1
0.88,35.3,56,15.7,1
0.84,32,59,19.68,1
0.75,29.3,70,5.1,1
0.41,34.1,56,11.5,1
0.98,34.1,56,12.43,1
1.48,35.2,50,13.32,1
1.32,35.4,50,13.8,1
1.52,35.1,53,15.07,1
0.83,29,75,23.68,1
0.95,28.2,84,3.65,1
1.35,28.1,84,5.78,1
1.97,28.1,84,5.87,1
1.82,28.1,84,6.25,1
1.76,32.2,67,9.7,1
1.13,33.2,63,10.85,1
0.78,34.2,60,12.23,1
0.61,34.2,53,13.53,1
1.65,35.3,47,17.18,1
1.72,32.1,63,19.4,1
0.54,32.4,63,20.03,1
1.6,31.1,66,20.8,1
1.52,35.2,47,17.12,1
8.79,31.1,63,20.83,0
5.22,31.2,63,22.12,0
1.93,28.4,79,21.88,1
1.69,29.3,70,0.1,1
1.65,28.1,79,2.13,1
1.1,28,84,4.07,1
1.49,28.4,84,4.5,1
1.82,28.3,84,4.83,1
1.58,28.1,84,5.38,1
1.44,28.2,84,5.93,1
0.93,28.1,84,6.5,1
1.62,28.1,84,6.6,1
1.32,28.1,84,7.08,1
1.09,28.1,84,7.82,1
1.69,28.1,84,8.05,1
0.74,30.3,75,10.3,1
1.34,28.1,89,23.83,1
0.56,34.1,60,11.57,1
1.89,35.2,56,12.73,1
0.44,29.2,79,19.28,1
3.88,31.2,63,22.02,0
8.46,30.3,66,5,0
0.98,33.4,56,18.72,1
1.49,29.1,66,1.62,1
1.74,31.2,66,7.5,1
1.62,31.3,66,7.8,1
0.95,33.1,59,10.45,1
1.82,33,59,10.98,1
1.21,35.1,50,15.17,1
1.97,35.2,56,15.97,1
0.56,32.2,59,20.23,1
1.17,31.1,63,22.78,1
1.16,31.2,63,23.7,1
0.41,30.4,66,2.53,1
0.87,29.3,70,4.57,1
0.47,34,56,12,1
0.79,35.4,50,13.87,1
0.6,35.1,50,14.08,1
1,35.3,53,16.38,1
1.19,28.3,79,4.67,1
0.54,30.1,75,8.12,1
1.4,30.7,58,9.2,1
0.66,34.4,60,11.53,1
1.54,34.2,60,12.18,1
0.55,33.6,48,13.13,1
1.62,35,50,15.18,1
0.86,31.2,66,20.5,1
0.43,31.1,63,22.3,1
5.21,32.4,59,20.22,0
5.03,31.1,63,20.77,0
6.63,36.1,52.1,17.82,0
7.05,36,52.6,17.83,0
2.81,35.1,55.6,18.25,0
7.41,33.1,62.2,20.22,0
8.76,28.4,91.8,14.3,0
2.08,33.6,69.9,13.28,0
5.37,32.3,73.4,13.77,0
3.46,32.1,72.4,13.83,0
8.05,32.9,65.2,16.17,0
4.4,31.9,68.1,16.95,0
5.75,28.8,88.8,15.08,0
6.11,33.9,69.2,13.2,0
8.49,29.1,78,18.68,0
7.91,34.5,61.9,14.45,0
2.61,33.9,57.9,14.72,0
8.33,33.7,63.3,15.23,0
7.71,33.3,62.6,15.4,0
4.31,28.6,80.3,19.27,0
4.98,33.2,63.4,15.9,0
6.26,33.1,62,20.55,0
3.78,32.5,74.8,9.42,0
6.87,28.8,88.8,15.15,0
6.98,25.3,99.9,5.82,0
5.68,32.7,70.7,13.93,0
5.03,33.8,59.1,14.82,0
5.34,33.1,61.7,20.05,0
6.54,35.7,62.3,10.55,0
6.65,35.6,60.6,10.13,0
3.44,37.7,54.4,11.1,0
7.84,33.6,63.9,14.45,0
3.13,28.5,80.2,19.33,0
7.83,32.8,66.2,21.02,0
4.37,35.4,63.8,10.08,0
7.32,28.5,82.4,20.58,0
3.35,33.6,65.4,13.63,0
2.98,32.4,69.2,15.98,0
2.79,29,78.5,18.73,0
6.51,28.8,80.9,18.97,0
7.65,28.4,80.5,19.52,0
7.74,33.7,66.7,10.35,0
8.93,28.5,89.6,14.35,0
7.7,28.5,89.3,14.38,0
3.55,34.4,59.9,11.62,0
8.78,32.5,64.1,16.53,0
8.05,33.1,60.3,15.87,0
7.65,32.3,66.3,16.67,0
5.86,32.7,67.7,21.5,0
5.34,35.2,63.7,12.45,0
8.28,29.8,75.7,18.1,0
2.07,38.7,58.1,12.63,0
6.65,35.6,69.7,8.85,0
4.84,32.8,70.6,14,0
5.58,33.8,60.7,14.88,0
6.93,28.4,88.5,14.52,0
6.81,28.4,89.8,14.75,0
2.45,28.4,90,14.77,0
6.26,28.6,81.7,20.32,0
4,32.6,62,16.42,0
2.75,32.1,67.8,16.83,0
2.29,32.8,65.7,21.03,0
3.7,28.6,89.1,14.43,0
7.71,25.9,99.9,6.42,0
7.44,26.9,88.3,0.08,0
6.25,34,61,14.67,0
5.36,34.5,59.1,15,0
7.14,29.2,77,18.58,0
7.76,28.2,83.3,22.2,0
6.12,33,60,15.93,0
